representation,model,validation_fold,train_rows,validation_rows,true_label,predicted_label,count
combined,logistic_regression,2,26295,8765,age,age,1554
combined,logistic_regression,2,26295,8765,age,ethnicity,1
combined,logistic_regression,2,26295,8765,age,gender,2
combined,logistic_regression,2,26295,8765,age,not_cyberbullying,15
combined,logistic_regression,2,26295,8765,age,other_cyberbullying,18
combined,logistic_regression,2,26295,8765,age,religion,2
combined,logistic_regression,2,26295,8765,ethnicity,age,0
combined,logistic_regression,2,26295,8765,ethnicity,ethnicity,1559
combined,logistic_regression,2,26295,8765,ethnicity,gender,2
combined,logistic_regression,2,26295,8765,ethnicity,not_cyberbullying,12
combined,logistic_regression,2,26295,8765,ethnicity,other_cyberbullying,9
combined,logistic_regression,2,26295,8765,ethnicity,religion,2
combined,logistic_regression,2,26295,8765,gender,age,5
combined,logistic_regression,2,26295,8765,gender,ethnicity,1
combined,logistic_regression,2,26295,8765,gender,gender,1307
combined,logistic_regression,2,26295,8765,gender,not_cyberbullying,98
combined,logistic_regression,2,26295,8765,gender,other_cyberbullying,103
combined,logistic_regression,2,26295,8765,gender,religion,8
combined,logistic_regression,2,26295,8765,not_cyberbullying,age,43
combined,logistic_regression,2,26295,8765,not_cyberbullying,ethnicity,8
combined,logistic_regression,2,26295,8765,not_cyberbullying,gender,62
combined,logistic_regression,2,26295,8765,not_cyberbullying,not_cyberbullying,836
combined,logistic_regression,2,26295,8765,not_cyberbullying,other_cyberbullying,267
combined,logistic_regression,2,26295,8765,not_cyberbullying,religion,47
combined,logistic_regression,2,26295,8765,other_cyberbullying,age,12
combined,logistic_regression,2,26295,8765,other_cyberbullying,ethnicity,11
combined,logistic_regression,2,26295,8765,other_cyberbullying,gender,51
combined,logistic_regression,2,26295,8765,other_cyberbullying,not_cyberbullying,188
combined,logistic_regression,2,26295,8765,other_cyberbullying,other_cyberbullying,935
combined,logistic_regression,2,26295,8765,other_cyberbullying,religion,12
combined,logistic_regression,2,26295,8765,religion,age,0
combined,logistic_regression,2,26295,8765,religion,ethnicity,1
combined,logistic_regression,2,26295,8765,religion,gender,3
combined,logistic_regression,2,26295,8765,religion,not_cyberbullying,61
combined,logistic_regression,2,26295,8765,religion,other_cyberbullying,23
combined,logistic_regression,2,26295,8765,religion,religion,1507
combined,logistic_regression,3,26295,8765,age,age,1563
combined,logistic_regression,3,26295,8765,age,ethnicity,2
combined,logistic_regression,3,26295,8765,age,gender,0
combined,logistic_regression,3,26295,8765,age,not_cyberbullying,15
combined,logistic_regression,3,26295,8765,age,other_cyberbullying,12
combined,logistic_regression,3,26295,8765,age,religion,1
combined,logistic_regression,3,26295,8765,ethnicity,age,3
combined,logistic_regression,3,26295,8765,ethnicity,ethnicity,1561
combined,logistic_regression,3,26295,8765,ethnicity,gender,1
combined,logistic_regression,3,26295,8765,ethnicity,not_cyberbullying,7
combined,logistic_regression,3,26295,8765,ethnicity,other_cyberbullying,12
combined,logistic_regression,3,26295,8765,ethnicity,religion,0
combined,logistic_regression,3,26295,8765,gender,age,1
combined,logistic_regression,3,26295,8765,gender,ethnicity,5
combined,logistic_regression,3,26295,8765,gender,gender,1333
combined,logistic_regression,3,26295,8765,gender,not_cyberbullying,101
combined,logistic_regression,3,26295,8765,gender,other_cyberbullying,76
combined,logistic_regression,3,26295,8765,gender,religion,6
combined,logistic_regression,3,26295,8765,not_cyberbullying,age,27
combined,logistic_regression,3,26295,8765,not_cyberbullying,ethnicity,10
combined,logistic_regression,3,26295,8765,not_cyberbullying,gender,66
combined,logistic_regression,3,26295,8765,not_cyberbullying,not_cyberbullying,837
combined,logistic_regression,3,26295,8765,not_cyberbullying,other_cyberbullying,275
combined,logistic_regression,3,26295,8765,not_cyberbullying,religion,48
combined,logistic_regression,3,26295,8765,other_cyberbullying,age,24
combined,logistic_regression,3,26295,8765,other_cyberbullying,ethnicity,3
combined,logistic_regression,3,26295,8765,other_cyberbullying,gender,58
combined,logistic_regression,3,26295,8765,other_cyberbullying,not_cyberbullying,188
combined,logistic_regression,3,26295,8765,other_cyberbullying,other_cyberbullying,927
combined,logistic_regression,3,26295,8765,other_cyberbullying,religion,8
combined,logistic_regression,3,26295,8765,religion,age,1
combined,logistic_regression,3,26295,8765,religion,ethnicity,2
combined,logistic_regression,3,26295,8765,religion,gender,6
combined,logistic_regression,3,26295,8765,religion,not_cyberbullying,33
combined,logistic_regression,3,26295,8765,religion,other_cyberbullying,11
combined,logistic_regression,3,26295,8765,religion,religion,1542
combined,logistic_regression,4,26295,8765,age,age,1573
combined,logistic_regression,4,26295,8765,age,ethnicity,0
combined,logistic_regression,4,26295,8765,age,gender,2
combined,logistic_regression,4,26295,8765,age,not_cyberbullying,10
combined,logistic_regression,4,26295,8765,age,other_cyberbullying,7
combined,logistic_regression,4,26295,8765,age,religion,0
combined,logistic_regression,4,26295,8765,ethnicity,age,2
combined,logistic_regression,4,26295,8765,ethnicity,ethnicity,1562
combined,logistic_regression,4,26295,8765,ethnicity,gender,0
combined,logistic_regression,4,26295,8765,ethnicity,not_cyberbullying,5
combined,logistic_regression,4,26295,8765,ethnicity,other_cyberbullying,12
combined,logistic_regression,4,26295,8765,ethnicity,religion,3
combined,logistic_regression,4,26295,8765,gender,age,5
combined,logistic_regression,4,26295,8765,gender,ethnicity,2
combined,logistic_regression,4,26295,8765,gender,gender,1299
combined,logistic_regression,4,26295,8765,gender,not_cyberbullying,102
combined,logistic_regression,4,26295,8765,gender,other_cyberbullying,110
combined,logistic_regression,4,26295,8765,gender,religion,5
combined,logistic_regression,4,26295,8765,not_cyberbullying,age,46
combined,logistic_regression,4,26295,8765,not_cyberbullying,ethnicity,10
combined,logistic_regression,4,26295,8765,not_cyberbullying,gender,44
combined,logistic_regression,4,26295,8765,not_cyberbullying,not_cyberbullying,817
combined,logistic_regression,4,26295,8765,not_cyberbullying,other_cyberbullying,277
combined,logistic_regression,4,26295,8765,not_cyberbullying,religion,69
combined,logistic_regression,4,26295,8765,other_cyberbullying,age,16
combined,logistic_regression,4,26295,8765,other_cyberbullying,ethnicity,7
combined,logistic_regression,4,26295,8765,other_cyberbullying,gender,54
combined,logistic_regression,4,26295,8765,other_cyberbullying,not_cyberbullying,189
combined,logistic_regression,4,26295,8765,other_cyberbullying,other_cyberbullying,931
combined,logistic_regression,4,26295,8765,other_cyberbullying,religion,11
combined,logistic_regression,4,26295,8765,religion,age,2
combined,logistic_regression,4,26295,8765,religion,ethnicity,1
combined,logistic_regression,4,26295,8765,religion,gender,7
combined,logistic_regression,4,26295,8765,religion,not_cyberbullying,38
combined,logistic_regression,4,26295,8765,religion,other_cyberbullying,18
combined,logistic_regression,4,26295,8765,religion,religion,1529
word,linear_svm,1,26295,8765,age,age,1562
word,linear_svm,1,26295,8765,age,ethnicity,0
word,linear_svm,1,26295,8765,age,gender,5
word,linear_svm,1,26295,8765,age,not_cyberbullying,12
word,linear_svm,1,26295,8765,age,other_cyberbullying,13
word,linear_svm,1,26295,8765,age,religion,0
word,linear_svm,1,26295,8765,ethnicity,age,2
word,linear_svm,1,26295,8765,ethnicity,ethnicity,1553
word,linear_svm,1,26295,8765,ethnicity,gender,3
word,linear_svm,1,26295,8765,ethnicity,not_cyberbullying,6
word,linear_svm,1,26295,8765,ethnicity,other_cyberbullying,17
word,linear_svm,1,26295,8765,ethnicity,religion,3
word,linear_svm,1,26295,8765,gender,age,4
word,linear_svm,1,26295,8765,gender,ethnicity,11
word,linear_svm,1,26295,8765,gender,gender,1283
word,linear_svm,1,26295,8765,gender,not_cyberbullying,117
word,linear_svm,1,26295,8765,gender,other_cyberbullying,97
word,linear_svm,1,26295,8765,gender,religion,10
word,linear_svm,1,26295,8765,not_cyberbullying,age,52
word,linear_svm,1,26295,8765,not_cyberbullying,ethnicity,15
word,linear_svm,1,26295,8765,not_cyberbullying,gender,60
word,linear_svm,1,26295,8765,not_cyberbullying,not_cyberbullying,788
word,linear_svm,1,26295,8765,not_cyberbullying,other_cyberbullying,285
word,linear_svm,1,26295,8765,not_cyberbullying,religion,62
word,linear_svm,1,26295,8765,other_cyberbullying,age,21
word,linear_svm,1,26295,8765,other_cyberbullying,ethnicity,25
word,linear_svm,1,26295,8765,other_cyberbullying,gender,52
word,linear_svm,1,26295,8765,other_cyberbullying,not_cyberbullying,204
word,linear_svm,1,26295,8765,other_cyberbullying,other_cyberbullying,891
word,linear_svm,1,26295,8765,other_cyberbullying,religion,16
word,linear_svm,1,26295,8765,religion,age,4
word,linear_svm,1,26295,8765,religion,ethnicity,1
word,linear_svm,1,26295,8765,religion,gender,3
word,linear_svm,1,26295,8765,religion,not_cyberbullying,32
word,linear_svm,1,26295,8765,religion,other_cyberbullying,22
word,linear_svm,1,26295,8765,religion,religion,1534
word,linear_svm,2,26295,8765,age,age,1564
word,linear_svm,2,26295,8765,age,ethnicity,1
word,linear_svm,2,26295,8765,age,gender,0
word,linear_svm,2,26295,8765,age,not_cyberbullying,8
word,linear_svm,2,26295,8765,age,other_cyberbullying,16
word,linear_svm,2,26295,8765,age,religion,3
word,linear_svm,2,26295,8765,ethnicity,age,0
word,linear_svm,2,26295,8765,ethnicity,ethnicity,1556
word,linear_svm,2,26295,8765,ethnicity,gender,3
word,linear_svm,2,26295,8765,ethnicity,not_cyberbullying,10
word,linear_svm,2,26295,8765,ethnicity,other_cyberbullying,14
word,linear_svm,2,26295,8765,ethnicity,religion,1
word,linear_svm,2,26295,8765,gender,age,8
word,linear_svm,2,26295,8765,gender,ethnicity,7
word,linear_svm,2,26295,8765,gender,gender,1307
word,linear_svm,2,26295,8765,gender,not_cyberbullying,92
word,linear_svm,2,26295,8765,gender,other_cyberbullying,102
word,linear_svm,2,26295,8765,gender,religion,6
word,linear_svm,2,26295,8765,not_cyberbullying,age,58
word,linear_svm,2,26295,8765,not_cyberbullying,ethnicity,12
word,linear_svm,2,26295,8765,not_cyberbullying,gender,67
word,linear_svm,2,26295,8765,not_cyberbullying,not_cyberbullying,758
word,linear_svm,2,26295,8765,not_cyberbullying,other_cyberbullying,298
word,linear_svm,2,26295,8765,not_cyberbullying,religion,70
word,linear_svm,2,26295,8765,other_cyberbullying,age,23
word,linear_svm,2,26295,8765,other_cyberbullying,ethnicity,23
word,linear_svm,2,26295,8765,other_cyberbullying,gender,74
word,linear_svm,2,26295,8765,other_cyberbullying,not_cyberbullying,208
word,linear_svm,2,26295,8765,other_cyberbullying,other_cyberbullying,861
word,linear_svm,2,26295,8765,other_cyberbullying,religion,20
word,linear_svm,2,26295,8765,religion,age,2
word,linear_svm,2,26295,8765,religion,ethnicity,1
word,linear_svm,2,26295,8765,religion,gender,3
word,linear_svm,2,26295,8765,religion,not_cyberbullying,45
word,linear_svm,2,26295,8765,religion,other_cyberbullying,26
word,linear_svm,2,26295,8765,religion,religion,1518
word,linear_svm,3,26295,8765,age,age,1557
word,linear_svm,3,26295,8765,age,ethnicity,6
word,linear_svm,3,26295,8765,age,gender,1
word,linear_svm,3,26295,8765,age,not_cyberbullying,15
word,linear_svm,3,26295,8765,age,other_cyberbullying,11
word,linear_svm,3,26295,8765,age,religion,3
word,linear_svm,3,26295,8765,ethnicity,age,2
word,linear_svm,3,26295,8765,ethnicity,ethnicity,1559
word,linear_svm,3,26295,8765,ethnicity,gender,3
word,linear_svm,3,26295,8765,ethnicity,not_cyberbullying,7
word,linear_svm,3,26295,8765,ethnicity,other_cyberbullying,13
word,linear_svm,3,26295,8765,ethnicity,religion,0
word,linear_svm,3,26295,8765,gender,age,1
word,linear_svm,3,26295,8765,gender,ethnicity,9
word,linear_svm,3,26295,8765,gender,gender,1336
word,linear_svm,3,26295,8765,gender,not_cyberbullying,91
word,linear_svm,3,26295,8765,gender,other_cyberbullying,76
word,linear_svm,3,26295,8765,gender,religion,9
word,linear_svm,3,26295,8765,not_cyberbullying,age,43
word,linear_svm,3,26295,8765,not_cyberbullying,ethnicity,15
word,linear_svm,3,26295,8765,not_cyberbullying,gender,72
word,linear_svm,3,26295,8765,not_cyberbullying,not_cyberbullying,778
word,linear_svm,3,26295,8765,not_cyberbullying,other_cyberbullying,295
word,linear_svm,3,26295,8765,not_cyberbullying,religion,60
word,linear_svm,3,26295,8765,other_cyberbullying,age,30
word,linear_svm,3,26295,8765,other_cyberbullying,ethnicity,7
word,linear_svm,3,26295,8765,other_cyberbullying,gender,73
word,linear_svm,3,26295,8765,other_cyberbullying,not_cyberbullying,200
word,linear_svm,3,26295,8765,other_cyberbullying,other_cyberbullying,874
word,linear_svm,3,26295,8765,other_cyberbullying,religion,24
word,linear_svm,3,26295,8765,religion,age,0
word,linear_svm,3,26295,8765,religion,ethnicity,2
word,linear_svm,3,26295,8765,religion,gender,7
word,linear_svm,3,26295,8765,religion,not_cyberbullying,34
word,linear_svm,3,26295,8765,religion,other_cyberbullying,15
word,linear_svm,3,26295,8765,religion,religion,1537
word,linear_svm,4,26295,8765,age,age,1573
word,linear_svm,4,26295,8765,age,ethnicity,0
word,linear_svm,4,26295,8765,age,gender,2
word,linear_svm,4,26295,8765,age,not_cyberbullying,9
word,linear_svm,4,26295,8765,age,other_cyberbullying,8
word,linear_svm,4,26295,8765,age,religion,0
word,linear_svm,4,26295,8765,ethnicity,age,3
word,linear_svm,4,26295,8765,ethnicity,ethnicity,1562
word,linear_svm,4,26295,8765,ethnicity,gender,1
word,linear_svm,4,26295,8765,ethnicity,not_cyberbullying,6
word,linear_svm,4,26295,8765,ethnicity,other_cyberbullying,9
word,linear_svm,4,26295,8765,ethnicity,religion,3
word,linear_svm,4,26295,8765,gender,age,8
word,linear_svm,4,26295,8765,gender,ethnicity,5
word,linear_svm,4,26295,8765,gender,gender,1303
word,linear_svm,4,26295,8765,gender,not_cyberbullying,94
word,linear_svm,4,26295,8765,gender,other_cyberbullying,105
word,linear_svm,4,26295,8765,gender,religion,8
word,linear_svm,4,26295,8765,not_cyberbullying,age,65
word,linear_svm,4,26295,8765,not_cyberbullying,ethnicity,14
word,linear_svm,4,26295,8765,not_cyberbullying,gender,54
word,linear_svm,4,26295,8765,not_cyberbullying,not_cyberbullying,748
word,linear_svm,4,26295,8765,not_cyberbullying,other_cyberbullying,303
word,linear_svm,4,26295,8765,not_cyberbullying,religion,79
word,linear_svm,4,26295,8765,other_cyberbullying,age,20
word,linear_svm,4,26295,8765,other_cyberbullying,ethnicity,19
word,linear_svm,4,26295,8765,other_cyberbullying,gender,62
word,linear_svm,4,26295,8765,other_cyberbullying,not_cyberbullying,227
word,linear_svm,4,26295,8765,other_cyberbullying,other_cyberbullying,860
word,linear_svm,4,26295,8765,other_cyberbullying,religion,20
word,linear_svm,4,26295,8765,religion,age,2
word,linear_svm,4,26295,8765,religion,ethnicity,3
word,linear_svm,4,26295,8765,religion,gender,8
word,linear_svm,4,26295,8765,religion,not_cyberbullying,35
word,linear_svm,4,26295,8765,religion,other_cyberbullying,15
word,linear_svm,4,26295,8765,religion,religion,1532
word,logistic_regression,1,26295,8765,age,age,1560
word,logistic_regression,1,26295,8765,age,ethnicity,0
word,logistic_regression,1,26295,8765,age,gender,2
word,logistic_regression,1,26295,8765,age,not_cyberbullying,16
word,logistic_regression,1,26295,8765,age,other_cyberbullying,14
word,logistic_regression,1,26295,8765,age,religion,0
word,logistic_regression,1,26295,8765,ethnicity,age,3
word,logistic_regression,1,26295,8765,ethnicity,ethnicity,1541
word,logistic_regression,1,26295,8765,ethnicity,gender,2
word,logistic_regression,1,26295,8765,ethnicity,not_cyberbullying,8
word,logistic_regression,1,26295,8765,ethnicity,other_cyberbullying,26
word,logistic_regression,1,26295,8765,ethnicity,religion,4
word,logistic_regression,1,26295,8765,gender,age,3
word,logistic_regression,1,26295,8765,gender,ethnicity,8
word,logistic_regression,1,26295,8765,gender,gender,1246
word,logistic_regression,1,26295,8765,gender,not_cyberbullying,133
word,logistic_regression,1,26295,8765,gender,other_cyberbullying,124
word,logistic_regression,1,26295,8765,gender,religion,8
word,logistic_regression,1,26295,8765,not_cyberbullying,age,54
word,logistic_regression,1,26295,8765,not_cyberbullying,ethnicity,12
word,logistic_regression,1,26295,8765,not_cyberbullying,gender,49
word,logistic_regression,1,26295,8765,not_cyberbullying,not_cyberbullying,784
word,logistic_regression,1,26295,8765,not_cyberbullying,other_cyberbullying,292
word,logistic_regression,1,26295,8765,not_cyberbullying,religion,71
word,logistic_regression,1,26295,8765,other_cyberbullying,age,18
word,logistic_regression,1,26295,8765,other_cyberbullying,ethnicity,21
word,logistic_regression,1,26295,8765,other_cyberbullying,gender,45
word,logistic_regression,1,26295,8765,other_cyberbullying,not_cyberbullying,182
word,logistic_regression,1,26295,8765,other_cyberbullying,other_cyberbullying,919
word,logistic_regression,1,26295,8765,other_cyberbullying,religion,24
word,logistic_regression,1,26295,8765,religion,age,1
word,logistic_regression,1,26295,8765,religion,ethnicity,0
word,logistic_regression,1,26295,8765,religion,gender,4
word,logistic_regression,1,26295,8765,religion,not_cyberbullying,35
word,logistic_regression,1,26295,8765,religion,other_cyberbullying,25
word,logistic_regression,1,26295,8765,religion,religion,1531
word,logistic_regression,2,26295,8765,age,age,1551
word,logistic_regression,2,26295,8765,age,ethnicity,4
word,logistic_regression,2,26295,8765,age,gender,1
word,logistic_regression,2,26295,8765,age,not_cyberbullying,14
word,logistic_regression,2,26295,8765,age,other_cyberbullying,16
word,logistic_regression,2,26295,8765,age,religion,6
word,logistic_regression,2,26295,8765,ethnicity,age,0
word,logistic_regression,2,26295,8765,ethnicity,ethnicity,1548
word,logistic_regression,2,26295,8765,ethnicity,gender,6
word,logistic_regression,2,26295,8765,ethnicity,not_cyberbullying,11
word,logistic_regression,2,26295,8765,ethnicity,other_cyberbullying,13
word,logistic_regression,2,26295,8765,ethnicity,religion,6
word,logistic_regression,2,26295,8765,gender,age,7
word,logistic_regression,2,26295,8765,gender,ethnicity,6
word,logistic_regression,2,26295,8765,gender,gender,1278
word,logistic_regression,2,26295,8765,gender,not_cyberbullying,107
word,logistic_regression,2,26295,8765,gender,other_cyberbullying,116
word,logistic_regression,2,26295,8765,gender,religion,8
word,logistic_regression,2,26295,8765,not_cyberbullying,age,57
word,logistic_regression,2,26295,8765,not_cyberbullying,ethnicity,9
word,logistic_regression,2,26295,8765,not_cyberbullying,gender,51
word,logistic_regression,2,26295,8765,not_cyberbullying,not_cyberbullying,755
word,logistic_regression,2,26295,8765,not_cyberbullying,other_cyberbullying,316
word,logistic_regression,2,26295,8765,not_cyberbullying,religion,75
word,logistic_regression,2,26295,8765,other_cyberbullying,age,17
word,logistic_regression,2,26295,8765,other_cyberbullying,ethnicity,21
word,logistic_regression,2,26295,8765,other_cyberbullying,gender,66
word,logistic_regression,2,26295,8765,other_cyberbullying,not_cyberbullying,177
word,logistic_regression,2,26295,8765,other_cyberbullying,other_cyberbullying,898
word,logistic_regression,2,26295,8765,other_cyberbullying,religion,30
word,logistic_regression,2,26295,8765,religion,age,0
word,logistic_regression,2,26295,8765,religion,ethnicity,1
word,logistic_regression,2,26295,8765,religion,gender,2
word,logistic_regression,2,26295,8765,religion,not_cyberbullying,57
word,logistic_regression,2,26295,8765,religion,other_cyberbullying,26
word,logistic_regression,2,26295,8765,religion,religion,1509
word,logistic_regression,3,26295,8765,age,age,1563
word,logistic_regression,3,26295,8765,age,ethnicity,5
word,logistic_regression,3,26295,8765,age,gender,1
word,logistic_regression,3,26295,8765,age,not_cyberbullying,10
word,logistic_regression,3,26295,8765,age,other_cyberbullying,10
word,logistic_regression,3,26295,8765,age,religion,4
word,logistic_regression,3,26295,8765,ethnicity,age,2
word,logistic_regression,3,26295,8765,ethnicity,ethnicity,1551
word,logistic_regression,3,26295,8765,ethnicity,gender,4
word,logistic_regression,3,26295,8765,ethnicity,not_cyberbullying,8
word,logistic_regression,3,26295,8765,ethnicity,other_cyberbullying,19
word,logistic_regression,3,26295,8765,ethnicity,religion,0
word,logistic_regression,3,26295,8765,gender,age,0
word,logistic_regression,3,26295,8765,gender,ethnicity,8
word,logistic_regression,3,26295,8765,gender,gender,1304
word,logistic_regression,3,26295,8765,gender,not_cyberbullying,106
word,logistic_regression,3,26295,8765,gender,other_cyberbullying,93
word,logistic_regression,3,26295,8765,gender,religion,11
word,logistic_regression,3,26295,8765,not_cyberbullying,age,35
word,logistic_regression,3,26295,8765,not_cyberbullying,ethnicity,9
word,logistic_regression,3,26295,8765,not_cyberbullying,gender,55
word,logistic_regression,3,26295,8765,not_cyberbullying,not_cyberbullying,792
word,logistic_regression,3,26295,8765,not_cyberbullying,other_cyberbullying,303
word,logistic_regression,3,26295,8765,not_cyberbullying,religion,69
word,logistic_regression,3,26295,8765,other_cyberbullying,age,31
word,logistic_regression,3,26295,8765,other_cyberbullying,ethnicity,11
word,logistic_regression,3,26295,8765,other_cyberbullying,gender,62
word,logistic_regression,3,26295,8765,other_cyberbullying,not_cyberbullying,169
word,logistic_regression,3,26295,8765,other_cyberbullying,other_cyberbullying,895
word,logistic_regression,3,26295,8765,other_cyberbullying,religion,40
word,logistic_regression,3,26295,8765,religion,age,1
word,logistic_regression,3,26295,8765,religion,ethnicity,2
word,logistic_regression,3,26295,8765,religion,gender,8
word,logistic_regression,3,26295,8765,religion,not_cyberbullying,36
word,logistic_regression,3,26295,8765,religion,other_cyberbullying,16
word,logistic_regression,3,26295,8765,religion,religion,1532
word,logistic_regression,4,26295,8765,age,age,1572
word,logistic_regression,4,26295,8765,age,ethnicity,0
word,logistic_regression,4,26295,8765,age,gender,1
word,logistic_regression,4,26295,8765,age,not_cyberbullying,8
word,logistic_regression,4,26295,8765,age,other_cyberbullying,10
word,logistic_regression,4,26295,8765,age,religion,1
word,logistic_regression,4,26295,8765,ethnicity,age,2
word,logistic_regression,4,26295,8765,ethnicity,ethnicity,1558
word,logistic_regression,4,26295,8765,ethnicity,gender,1
word,logistic_regression,4,26295,8765,ethnicity,not_cyberbullying,6
word,logistic_regression,4,26295,8765,ethnicity,other_cyberbullying,14
word,logistic_regression,4,26295,8765,ethnicity,religion,3
word,logistic_regression,4,26295,8765,gender,age,8
word,logistic_regression,4,26295,8765,gender,ethnicity,3
word,logistic_regression,4,26295,8765,gender,gender,1279
word,logistic_regression,4,26295,8765,gender,not_cyberbullying,101
word,logistic_regression,4,26295,8765,gender,other_cyberbullying,125
word,logistic_regression,4,26295,8765,gender,religion,7
word,logistic_regression,4,26295,8765,not_cyberbullying,age,63
word,logistic_regression,4,26295,8765,not_cyberbullying,ethnicity,10
word,logistic_regression,4,26295,8765,not_cyberbullying,gender,43
word,logistic_regression,4,26295,8765,not_cyberbullying,not_cyberbullying,743
word,logistic_regression,4,26295,8765,not_cyberbullying,other_cyberbullying,317
word,logistic_regression,4,26295,8765,not_cyberbullying,religion,87
word,logistic_regression,4,26295,8765,other_cyberbullying,age,22
word,logistic_regression,4,26295,8765,other_cyberbullying,ethnicity,14
word,logistic_regression,4,26295,8765,other_cyberbullying,gender,54
word,logistic_regression,4,26295,8765,other_cyberbullying,not_cyberbullying,205
word,logistic_regression,4,26295,8765,other_cyberbullying,other_cyberbullying,886
word,logistic_regression,4,26295,8765,other_cyberbullying,religion,27
word,logistic_regression,4,26295,8765,religion,age,1
word,logistic_regression,4,26295,8765,religion,ethnicity,3
word,logistic_regression,4,26295,8765,religion,gender,9
word,logistic_regression,4,26295,8765,religion,not_cyberbullying,34
word,logistic_regression,4,26295,8765,religion,other_cyberbullying,18
word,logistic_regression,4,26295,8765,religion,religion,1530
